[proc 0][Train](91000/100000) average regularization: 0.00013746538950363174
[proc 0][Train](92000/100000) average regularization: 0.00013757357830763793
[proc 0][Train](93000/100000) average regularization: 0.000137734728428768
[proc 0][Train](94000/100000) average regularization: 0.00013795500253036152
[proc 0][Train](95000/100000) average regularization: 0.00013812264826265164
[proc 0][Train](96000/100000) average regularization: 0.00013828206896141637
[proc 0][Train](97000/100000) average regularization: 0.00013849395579018165
[proc 0][Train](98000/100000) average regularization: 0.00013849461870267987
[proc 0][Train](99000/100000) average regularization: 0.00013878737362392712
[proc 0][Train](100000/100000) average regularization: 0.00013903931069944518
