MESH:D019386	-0.029085493
MESH:D012968	-0.03135333
MESH:D004164	-0.03833387
MESH:C018986	-0.04067474
MESH:C073008	-0.049872734
MESH:D014807	-0.05128843
MESH:C081587	-0.05227397
MESH:C008088	-0.052728668
MESH:D024482	-0.053912863
MESH:D019379	-0.054487187
MESH:C073007	-0.058788445
MESH:C056599	-0.059325997
MESH:D004002	-0.06120534
MESH:C019248	-0.061590333
MESH:D014812	-0.06384422
MESH:C104450	-0.06436841
MESH:D000077211	-0.06560745
MESH:C088658	-0.06597788
MESH:D012969	-0.067620985
MESH:D002762	-0.06847312
MESH:D000068296	-0.068981245
MESH:D000077268	-0.06971763
MESH:D020849	-0.07044105
MESH:D002112	-0.07063968
MESH:C547512	-0.08075123
MESH:C005274	-0.08288146
MESH:C027385	-0.08308818
MESH:D010837	-0.08709737
MESH:D002117	-0.0871502
MESH:C115121	-0.087848514
MESH:C004742	-0.08863797
MESH:D002116	-0.089727655
MESH:D007529	-0.091837116
MESH:D006728	-0.0919546
MESH:C053389	-0.094499946
MESH:D003687	-0.09535072
MESH:D024508	-0.09548194
MESH:C097949	-0.09562743
MESH:C036020	-0.09613034
MESH:C447119	-0.09743381
MESH:D004967	-0.098396555
MESH:C012755	-0.1001701
MESH:D002118	-0.100402154
MESH:D045162	-0.10071537
MESH:D005459	-0.101378135
MESH:D000535	-0.10160621
MESH:D013739	-0.10262447
MESH:C111332	-0.10415715
MESH:D000728	-0.10520212
MESH:D002119	-0.10650515
MESH:C071542	-0.10686704
MESH:C052929	-0.10735224
MESH:D008274	-0.10762721
MESH:D010758	-0.10786821
MESH:C033607	-0.11043994
MESH:D019821	-0.1114973
MESH:D013256	-0.11153916
MESH:D000069448	-0.112885684
MESH:C560865	-0.112942
MESH:D004958	-0.11321761
MESH:D008550	-0.11326877
MESH:D000077557	-0.11375916
MESH:C476217	-0.11447883
MESH:D013324	-0.11470505
MESH:C020243	-0.114943914
MESH:D010281	-0.116347745
MESH:D003907	-0.11860702
MESH:C087958	-0.11944796
MESH:D019833	-0.1196531
MESH:C055774	-0.12029116
MESH:C030814	-0.12147432
MESH:C059514	-0.12261228
MESH:D008687	-0.122614704
MESH:D004872	-0.123261414
MESH:D014025	-0.12364375
MESH:D001205	-0.12408292
MESH:C073419	-0.12520668
MESH:D014635	-0.12632312
MESH:D017886	-0.12645729
MESH:D003474	-0.12769422
MESH:C477170	-0.12849155
MESH:D005947	-0.12959762
MESH:D060754	-0.13039944
MESH:D005461	-0.13090882
MESH:D000431	-0.13150336
MESH:C003297	-0.13154404
MESH:C058651	-0.13164198
MESH:D001599	-0.1327625
MESH:D020123	-0.13315669
MESH:C090450	-0.13325183
MESH:C006552	-0.13431779
MESH:D011794	-0.13447177
MESH:C004648	-0.13525772
MESH:C060836	-0.13536212
MESH:D013629	-0.13566305
MESH:D005419	-0.13664477
MESH:D016559	-0.13789883
MESH:D015525	-0.13833927
MESH:D000077185	-0.13953316
MESH:D014859	-0.14016159
