ENTREZ:81668
MESH:C420262	-0.0657423883676529
MESH:C086184	-0.08104850351810455
MESH:C091874	-0.08553798496723175
MESH:D013739	-0.09212952107191086
MESH:D003907	-0.09693990647792816
MESH:D014284	-0.09965215623378754
MESH:D013974	-0.10034950822591782
MESH:D013004	-0.10225870460271835
MESH:D006854	-0.11373281478881836
MESH:D004958	-0.11403306573629379
MESH:D003345	-0.12407904118299484
MESH:D007987	-0.13565471768379211
MESH:D013972	-0.14437983930110931
MESH:D004967	-0.147666335105896
MESH:D013311	-0.1513800024986267
MESH:D000431	-0.15476693212985992
MESH:D005576	-0.15565098822116852
MESH:D003000	-0.15652185678482056
MESH:D015282	-0.1566430777311325
MESH:D008550	-0.15976785123348236
MESH:D002108	-0.16294044256210327
MESH:D009020	-0.16298431158065796
MESH:D003513	-0.16399535536766052
MESH:D009638	-0.16546258330345154
MESH:D011374	-0.16563455760478973
MESH:D010121	-0.1666182428598404
MESH:D005947	-0.17029903829097748
MESH:D010634	-0.1716671735048294
MESH:D005405	-0.17404986917972565
MESH:D013256	-0.17870451509952545
MESH:D001971	-0.18420176208019257
MESH:D013002	-0.1845945566892624
MESH:D009270	-0.1852439045906067
MESH:D000728	-0.1855200231075287
MESH:D004298	-0.18696555495262146
MESH:D000242	-0.18942657113075256
MESH:D004837	-0.18986594676971436
MESH:D003543	-0.19221660494804382
MESH:D007213	-0.19472235441207886
MESH:D003687	-0.19514968991279602
MESH:D000527	-0.19602100551128387
MESH:D003609	-0.20075905323028564
MESH:D006220	-0.20308127999305725
MESH:D019004	-0.2039927840232849
MESH:D003975	-0.20638231933116913
MESH:D000324	-0.20680969953536987
MESH:D016572	-0.20804738998413086
MESH:D002766	-0.20813106000423431
MESH:D011092	-0.2090751826763153
MESH:C028456	-0.2105838805437088
MESH:D003994	-0.21085911989212036
MESH:D012701	-0.21204602718353271
MESH:D010424	-0.2123897671699524
MESH:D005227	-0.2135704606771469
MESH:D002118	-0.21649843454360962
MESH:C517782	-0.2201075255870819
MESH:D001839	-0.22056354582309723
MESH:D005680	-0.2209521383047104
MESH:D054439	-0.22201353311538696
MESH:D002927	-0.2226761132478714
MESH:D015056	-0.22539322078227997
MESH:D010656	-0.225568026304245
MESH:D013629	-0.22605571150779724
MESH:D015124	-0.2273808866739273
MESH:D011453	-0.22880229353904724
MESH:D013654	-0.22987394034862518
MESH:D014044	-0.2309470772743225
MESH:D001285	-0.23127947747707367
MESH:D011433	-0.23537307977676392
MESH:D008797	-0.2364203929901123
MESH:D011814	-0.23847074806690216
MESH:D001058	-0.23848429322242737
MESH:D015232	-0.2389383465051651
MESH:D012844	-0.23974686861038208
MESH:D000450	-0.24036438763141632
MESH:D012110	-0.24274343252182007
MESH:D011441	-0.2438337355852127
MESH:D000001	-0.2454218715429306
MESH:D008687	-0.24609556794166565
MESH:C036893	-0.24738383293151855
MESH:D016627	-0.24920260906219482
MESH:D014807	-0.24961817264556885
MESH:D002110	-0.249672532081604
MESH:D012964	-0.2499586045742035
MESH:D014810	-0.25021690130233765
MESH:D003078	-0.25343480706214905
