ENTREZ:81668
BAI GUO	-3.0418641567230225
HANG FAN	-3.0418760776519775
ZI ZHU	-3.0487072467803955
SHE XIANG	-3.058710813522339
XIAO CHAO CAI	-3.0596370697021484
LA GEN	-3.087100028991699
YU MI XU	-3.0875051021575928
GU SUI BU	-3.0891590118408203
MAO DI HUANG SHU WEI CAO	-3.092292308807373
DUAN BAI FAN	-3.093120574951172
KUO YE MI HOU TAO	-3.104736328125
PU HUANG	-3.1064114570617676
ZI HE CHE	-3.1083755493164062
MI HUA DOU	-3.108748197555542
FU PEN ZI	-3.1091582775115967
DONG LING CAO	-3.110670804977417
CHI YANG	-3.114112615585327
JIN YAO	-3.1159069538116455
BAN XIA	-3.118187427520752
KU MA DOU	-3.125617265701294
LONG CHUAN HUA	-3.1273725032806396
MAN SHAN HONG	-3.1278302669525146
GE SHANG TING CHANG	-3.129286766052246
XIA YE XIANG CHA CAI	-3.1330406665802
XIANG FU	-3.1350390911102295
JIN SI DAI	-3.1420576572418213
SHOU WU TENG	-3.1445069313049316
FU SANG YE	-3.1454596519470215
HE SHI FENG	-3.1465930938720703
ZHI SHI	-3.1508357524871826
TIAN DONG	-3.1542115211486816
HEI ZHI MA	-3.1559526920318604
LIE DANG	-3.160297393798828
NIU XUE	-3.1617825031280518
TU SI  ZI	-3.1650192737579346
YU ZHI ZI	-3.1717119216918945
SHOU ZHANG SHEN	-3.1797521114349365
MING FAN	-3.180177927017212
XI MING	-3.1809494495391846
DA HUANG	-3.181230068206787
WU LI	-3.181978702545166
JI ZI KE	-3.183622121810913
YE HUANG PI	-3.183751106262207
SHA SHENG LA JU	-3.1842968463897705
MANG GUO YE	-3.185007333755493
MING DANG SHEN	-3.1871566772460938
SU MU	-3.188884735107422
HUO YANG LE	-3.1957526206970215
TIAO YE JI	-3.198059558868408
YANG HONG SHAN	-3.1983485221862793
MU ER	-3.208120822906494
BA LA GUI CHA	-3.20873761177063
HEI GUO HUANG PI	-3.211505174636841
BAI FAN	-3.2116479873657227
WA SHI MA WEI ZAO	-3.213981866836548
BAI GUO GEN	-3.215735912322998

ENTREZ:632
BU GU ZHI	-1.5932135581970215
DANG GUI	-1.792121171951294
ZANG QIE	-1.8125016689300537
XIANG XUN	-1.836682915687561
YE HUANG PI	-1.9092638492584229
HEI GUO HUANG PI	-1.9654284715652466
LEI GONG TENG	-1.9855002164840698
SHUI FEI JI	-2.0272324085235596
DUO CI LV RONG HAO	-2.0580856800079346
SHOU WU TENG	-2.0777039527893066
LING ZHI	-2.089930534362793
JI NEI JIN	-2.1118245124816895
BA JI	-2.1225318908691406
MA QIAN ZI	-2.1420650482177734
JIANG HUANG	-2.153799057006836
HAI NAN YE SHAN HUA	-2.1618666648864746
SHAN DOU GEN	-2.180297374725342
FENG RU	-2.1854801177978516
GAN DI HUANG	-2.210066318511963
HEI MA YI	-2.223536729812622
LUO TUO HAO	-2.2371578216552734
LU RONG	-2.2426233291625977
XIAO HUA SUAN TENG ZI	-2.245025873184204
PING E SHU	-2.2461326122283936
MI HOU LI	-2.248945474624634
KUN MING SHAN HAI TANG	-2.2496886253356934
JIAN HAI LONG	-2.2555959224700928
SHE XIANG	-2.2589619159698486
MANG GUO YE	-2.2600176334381104
MAN JIU JIE	-2.269254446029663
ZANG YAO LUO JING JIN YAO	-2.2716197967529297
LIE DANG	-2.2765769958496094
GU SUI BU	-2.288633108139038
DAN SHEN	-2.2968809604644775
SHUI YANG MEI	-2.302159309387207
PU HUANG	-2.3046958446502686
YOU CHA GEN PI	-2.3247263431549072
WANG GUA	-2.326209783554077
DONG FANG GOU JI	-2.3314106464385986
DA HUANG	-2.3357813358306885
BO CAI	-2.339585304260254
SHE CHUANG ZI	-2.340109348297119
QU MAI	-2.341622829437256
XIANG FU	-2.3496241569519043
YI MU CAO	-2.352385997772217
HAI ZAO	-2.362415313720703
LUO BU MA	-2.368905782699585
LONG KUI	-2.3697357177734375
MI HUA DOU	-2.370512008666992
GUANG YE BA DOU	-2.3730247020721436
MA TONG HUA	-2.3813424110412598
BAN XIA	-2.3850181102752686
FENG JIAO	-2.38631272315979
SANG SHI	-2.3878862857818604
SHAN HUANG PI	-2.388002395629883
XIA YE HONG JING TIAN	-2.388206720352173
YU MI XU	-2.394163131713867
HE SHI FENG	-2.3973121643066406
JI ZI KE	-2.405552387237549
DUN YE JUE MING	-2.4080636501312256
SHUI JIE GU DAN	-2.4131782054901123
CHENG ZI	-2.4196560382843018
HEI ZHI MA	-2.4235587120056152
XIAO XUE REN SHEN	-2.4236769676208496
MING DANG SHEN	-2.426224946975708
BAI YE GUA FU MU	-2.427441120147705
MA FENG SHU	-2.4336938858032227
MA BIAN CAO	-2.436891794204712
NIU ER DA HUANG	-2.4473421573638916
TAO HUA	-2.4503471851348877
CHUAN SHAN CHENG	-2.451488971710205
JIN SI DAI	-2.4523141384124756
ZHANG YU	-2.4536941051483154
FU PEN ZI	-2.469019651412964
BAI GUO YE	-2.474318742752075
YIN HE HUAN	-2.4760184288024902
DUAN BAI FAN	-2.4762821197509766
ZI QI	-2.4764909744262695
HANG FAN	-2.478419065475464
RUAN TIAO QI QIANG WEI	-2.4834299087524414
MI HUAN JUN	-2.4887218475341797
HONG HUA	-2.4914963245391846
QIANG WEI GEN	-2.491826057434082
SHAN ZHU YU	-2.4953927993774414
FAN MU GUA YE	-2.495987892150879
HE SHOU WU	-2.5038349628448486
HUANG JING YE	-2.515730381011963
TIAN YE JU	-2.5183563232421875
GE SHANG TING CHANG	-2.5256659984588623
XIAO TOU LIANG HOU CHA	-2.5271100997924805
JU HUA GUO LU HUANG	-2.537538528442383
XIAN DI HUANG	-2.5377414226531982
TIAN SHAN HUA QIU	-2.5385379791259766
ROU CONG RONG	-2.5402965545654297
XIAO HONG SHEN	-2.5430896282196045
SI JI QING	-2.5435404777526855
SHA SHENG LA JU	-2.545346260070801
DA YE XIAN MAO	-2.545475482940674
TU DANG GUI	-2.5463685989379883
KUN BU	-2.5476009845733643

ENTREZ:25295
HAI ZAO	-1.7841541767120361
XIANG XUN	-1.8707654476165771
HEI GUO HUANG PI	-1.9765570163726807
XIA TIAN WU	-2.0019776821136475
LUO BU MA	-2.1001343727111816
ZI ZHU	-2.126694440841675
CAO JUE MING	-2.142317533493042
HOU PI SHU	-2.1434285640716553
FAN MU GUA YE	-2.146777391433716
DANG GUI	-2.1512374877929688
BU GU ZHI	-2.267986536026001
LIAO DONG  CONG MU	-2.296627998352051
YOU CHA GEN PI	-2.3154327869415283
CHAI HU	-2.32554030418396
XI QIN JIAO	-2.326744318008423
YI MU CAO	-2.3344547748565674
LING ZHI	-2.3349525928497314
JIE GU MU	-2.363607406616211
MA QIAN ZI	-2.3680691719055176
HUAI NIU XI	-2.387054920196533
CAI DOU SHU	-2.396207094192505
YE HUANG PI	-2.3976426124572754
SONG XIANG	-2.3991658687591553
DONG CHONG XIA CAO	-2.4205222129821777
FENG JIAO	-2.427302122116089
GE SHAN XIAO	-2.4434280395507812
YU ER QI	-2.4578607082366943
GUANG YE BA DOU	-2.4871933460235596
LONG KUI	-2.4941163063049316
JU QU	-2.4983131885528564
SHAN TONG ZI	-2.503122091293335
JIN LIAN HUA	-2.514373540878296
DAN TIAO CAO	-2.514598846435547
JIAO GU LAN	-2.5163378715515137
JIN SI DAI	-2.519397020339966
HUANG JIE GU DAN	-2.524385929107666
HANG SHAO	-2.5374770164489746
SHUI YANG MEI	-2.538634777069092
HAI NAN YE SHAN HUA	-2.564892530441284
BAI YE GUA FU MU	-2.5686213970184326
HUA YE JIA DU JUAN.	-2.569736957550049
LAI JIANG TENG	-2.5746891498565674
MAO SHU	-2.5760927200317383
YE WU TONG	-2.5779459476470947
DI SUO LUO.	-2.583662271499634
SANG SHI	-2.5932295322418213
DUN YE JUE MING	-2.600301742553711
ZI YUN YING	-2.600846529006958
FENG WEI CAO	-2.6039257049560547
TIAN MA	-2.6047885417938232
MAO XU CAO	-2.605414628982544
ZE XIE	-2.6070425510406494
ZANG QIE	-2.610713243484497
QUAN XIE	-2.611821413040161
XIA KU CAO	-2.6149613857269287
CONG MU	-2.615964651107788
BAI MAO GEN(1)	-2.622163772583008
HEI DA DOU	-2.6302478313446045
SHUI JIE GU DAN	-2.6329057216644287
MAO BA JIAO FENG	-2.636776924133301
HUAI HUA	-2.6398346424102783
SHUI FEI JI	-2.6441614627838135
HE SHOU WU	-2.6467247009277344
KUN MING SHAN HAI TANG	-2.6490046977996826
RUAN TIAO QI QIANG WEI	-2.6490542888641357
YANG CONG	-2.6552329063415527
FENG WEI PA SHAN HU	-2.6553311347961426
ZHU SHI DOU	-2.657827377319336
WU YU	-2.6582088470458984
SHAN DOU GEN	-2.6648058891296387
DUAN JIE SHEN	-2.6711080074310303
MAN JIU JIE	-2.6730806827545166
QIANG WEI GEN	-2.6738460063934326
JIN YAO DAI	-2.676516056060791
DONG LANG DANG	-2.6805031299591064
CU	-2.6836516857147217
BAI QU CAI	-2.692598581314087
YI PIN HONG	-2.6946098804473877
HUANG QI	-2.6952626705169678
LIE DANG	-2.6963696479797363
MI HUA DOU	-2.6986191272735596
HEI MA YI	-2.6989598274230957
CAO WEN JING	-2.699061155319214
WENG CAI	-2.701698064804077
ZHU BAI	-2.701838493347168
SHENG JIN WEN	-2.707604169845581
DENG XIN CAO	-2.708786964416504
YU MI XU	-2.709981679916382
YU DAI GEN	-2.7100982666015625
FU LING	-2.7109386920928955
MA TONG HUA	-2.7162671089172363
XIAO HUA SUAN TENG ZI	-2.7182979583740234
DUAN BAI FAN	-2.718466281890869
MI HOU LI	-2.7194666862487793
WU TONG YE	-2.7195913791656494
HONG HUA YAN HUANG QI	-2.723444700241089
SHAN ZHA YE	-2.724858045578003
QING MU XIANG	-2.730050802230835
HUANG LIAN	-2.7421300411224365
JU HE	-2.7502925395965576

ENTREZ:5741
XIANG XUN	-1.5751619338989258
LING ZHI	-1.7724043130874634
XIA YE HONG JING TIAN	-2.0136783123016357
BU GU ZHI	-2.047276258468628
HEI MA YI	-2.062725067138672
JI NEI JIN	-2.067610025405884
DANG GUI	-2.082463264465332
HOU TOU JUN	-2.097240924835205
DUO CI LV RONG HAO	-2.1543335914611816
LUO BU MA	-2.164215564727783
ZANG QIE	-2.16597580909729
SHAN DOU GEN	-2.1812076568603516
BAN XIA	-2.1942644119262695
XIAO XUE REN SHEN	-2.2318310737609863
QING MU XIANG	-2.2387032508850098
MA QIAN ZI	-2.248767375946045
JIN SI DAI	-2.256098747253418
SHE XIANG	-2.2683873176574707
HEI ZHI MA	-2.2852325439453125
YI MU CAO	-2.310359477996826
DUN YE JUE MING	-2.3293049335479736
HONG HUA	-2.3422839641571045
HU TAO REN	-2.3556079864501953
SHUI JIE GU DAN	-2.3556745052337646
MING DANG SHEN	-2.3674519062042236
HAN XIU CAO	-2.369490146636963
YE JU HUA	-2.3704047203063965
DAN SHEN	-2.385446786880493
YU MI XU	-2.392714262008667
TAO HUA	-2.406972646713257
REN SHEN HUA LEI	-2.408970594406128
WENG CAI	-2.409820318222046
LIE DANG	-2.412994146347046
LEI GONG TENG	-2.41310715675354
XIAN HE CAO GEN	-2.4133388996124268
DONG FANG GOU JI	-2.417980194091797
HEI GUO HUANG PI	-2.419508457183838
SANG SHI	-2.4392001628875732
YE HUANG PI	-2.4431841373443604
MI HOU LI	-2.452709913253784
NIU ER DA HUANG	-2.455996513366699
MI HUAN JUN	-2.4592368602752686
JIANG HUANG	-2.459334373474121
RI BEN NV ZHEN	-2.4596831798553467
SHOU WU TENG	-2.461777687072754
MA BIAN CAO	-2.4618778228759766
FU SHOU CAO	-2.464689016342163
XIANG FU	-2.4671132564544678
GE SHANG TING CHANG	-2.4675698280334473
YIN XING CAO	-2.470104694366455
BA JI	-2.490269899368286
HAI ZAO	-2.4932632446289062
DA HUANG	-2.4954874515533447
HE SHOU WU	-2.5000314712524414
ZHU MAO CAI	-2.503532886505127
JI ZI KE	-2.503983736038208
SHUI YANG MEI	-2.5088133811950684
ZHANG YU	-2.512183427810669
FENG RU	-2.5195865631103516
LONG KUI	-2.531501054763794
SAN YE SHU WEI CAO	-2.532700300216675
MU DAN PI	-2.5338072776794434
SONG XIANG	-2.534130334854126
CHENG ZI	-2.536292314529419
SHI SUAN	-2.539893388748169
SHAN ZHU YU	-2.5410890579223633
FENG JIAO	-2.5413403511047363
BO CAI	-2.543731927871704
HUANG LIAN	-2.544813871383667
LA MEI HUA	-2.5457417964935303
XIA KU CAO	-2.5467166900634766
DENG TAI SHU	-2.550077438354492
GUI JIAN YU	-2.5502021312713623
MAO DI HUANG SHU WEI CAO	-2.551511526107788
ZANG YAO LUO JING JIN YAO	-2.5517690181732178
SI JI QING	-2.554969549179077
BAI GUO GEN	-2.5556132793426514
YOU GAN LAN	-2.5635757446289062
MI HUA DOU	-2.56784987449646
XIA YE XIANG CHA CAI	-2.5683650970458984
SHUI CAI	-2.569064140319824
QIANG WEI GEN	-2.5695600509643555
YUAN ZHI	-2.570647716522217
XIAO HUA SUAN TENG ZI	-2.5769801139831543
WU JIU MU GEN PI	-2.584017515182495
SHI HU(4)	-2.5878050327301025
BAI GUO	-2.589860200881958
GAN DI HUANG	-2.593409538269043
DI SHAO GUA	-2.595162868499756
JIAN HAI LONG	-2.5965616703033447
SUAN ZAO REN	-2.597440004348755
YU ER QI	-2.5977938175201416
QIAN MA	-2.600419282913208
BAN LAN GEN	-2.6009445190429688
TU SI  ZI	-2.604161500930786
SHAN DONG ZHONG ZU JUE	-2.6049139499664307
FU LING	-2.6055383682250977
XI MING	-2.6062209606170654
HE SHI FENG	-2.6082332134246826
FU PEN ZI	-2.610830783843994

ENTREZ:250
YE HUANG PI	-1.6625864505767822
HEI GUO HUANG PI	-1.7883377075195312
SHAN DOU GEN	-1.7930781841278076
JI NEI JIN	-1.8263838291168213
SHE XIANG	-1.847970962524414
ZANG QIE	-1.8792821168899536
YOU CHA GEN PI	-1.8880749940872192
XIANG XUN	-1.932106614112854
DANG GUI	-1.9481699466705322
BU GU ZHI	-1.955751895904541
HAI NAN YE SHAN HUA	-2.0165812969207764
NAN DAN SHEN	-2.0430824756622314
HEI MA YI	-2.043426990509033
JIANG HUANG	-2.050713300704956
HUANG JING YE	-2.0747177600860596
ZANG YAO LUO JING JIN YAO	-2.0928635597229004
LONG KUI	-2.1030666828155518
DUO CI LV RONG HAO	-2.108565330505371
MAO DI HUANG SHU WEI CAO	-2.1143884658813477
SHUI FEI JI	-2.128401517868042
MING DANG SHEN	-2.1359171867370605
ZI QI	-2.1370577812194824
SHAN HUANG PI	-2.150296211242676
PING E SHU	-2.150693893432617
LIN QIN	-2.1514995098114014
LUO BU MA	-2.1610286235809326
CHENG ZI	-2.166050910949707
CHUAN SHAN CHENG	-2.1675634384155273
QIAN CENG TA	-2.1725096702575684
XIAO XUE REN SHEN	-2.1810874938964844
MAN JIU JIE	-2.1859331130981445
SHOU WU TENG	-2.1868040561676025
DA SUAN	-2.191413640975952
LING ZHI	-2.191926956176758
QING MU XIANG	-2.195464611053467
DONG FANG GOU JI	-2.2061173915863037
GUI JIAN YU	-2.206965208053589
BAI SHAO	-2.2079734802246094
FENG JIAO	-2.2111752033233643
XI MING	-2.212804079055786
LEI GONG TENG	-2.213907480239868
QIANG WEI GEN	-2.2357046604156494
XIA YE HONG JING TIAN	-2.2384321689605713
LU RUI WU TOU	-2.243499755859375
QIAN JIN ZI	-2.2458460330963135
JIU JIE CHA	-2.252662181854248
HOU PI SHU	-2.26931095123291
YA DAN ZI	-2.272498369216919
XIAO CHAO CAI	-2.2787184715270996
JI ZI KE	-2.281383514404297
YU LING HUA	-2.2854816913604736
FAN MU GUA YE	-2.285590410232544
LIAN JIANG	-2.2862114906311035
DUN YE JUE MING	-2.286449670791626
JIAN HAI LONG	-2.2921833992004395
YIN XING CAO	-2.2954306602478027
MA TONG HUA	-2.296016216278076
YU ZHI ZI	-2.2979660034179688
PAI QIAN CAO GEN	-2.2982964515686035
GAN DI HUANG	-2.3054351806640625
WANG GUA	-2.307840347290039
HONG HUA	-2.308537721633911
FENG WEI CAO	-2.311661958694458
TAN XIANG	-2.313051462173462
XIANG FU	-2.313453435897827
CI SAN JIA	-2.314340353012085
PI JIU HUA	-2.3169138431549072
DA MA DOU LING	-2.319133758544922
NAN HE SHI	-2.321058511734009
YI MU CAO	-2.325336456298828
MU HAO	-2.329493284225464
MAO YE WEI MAO	-2.3307528495788574
GAN SUI	-2.332752227783203
HOU TOU JUN	-2.344252109527588
LONG YA CAO	-2.3457818031311035
ZHANG YU	-2.3468339443206787
BA JI	-2.347548723220825
WA ER TENG	-2.3481552600860596
RI BEN SHE GEN CAO	-2.348743438720703
ZHI JU ZI	-2.349207639694214
NIU ER DA HUANG	-2.355855703353882
TIAO HU TAI.	-2.3603439331054688
MA QIAN ZI	-2.361104965209961
DAN SHEN	-2.3666257858276367
YIN HE HUAN	-2.366750955581665
CAO WEN JING	-2.372767210006714
GUANG YE BA DOU	-2.372898578643799
KUN MING SHAN HAI TANG	-2.3734607696533203
PING	-2.373547077178955
CHI DOU	-2.373971700668335
ZHANG NAO	-2.3786613941192627
MA BIAN CAO	-2.3825039863586426
QI GU CAO	-2.3847403526306152
WU YAO	-2.387587547302246
JU HUA GUO LU HUANG	-2.3891968727111816
HE SHI FENG	-2.3903932571411133
WENG CAI	-2.3943331241607666
YA JIAO AI	-2.395315170288086
BAI GUO YE	-2.396334409713745
GUA DI	-2.400068521499634

ENTREZ:4982
DANG GUI	-2.2089157104492188
LING ZHI	-2.2878687381744385
ZANG QIE	-2.3658721446990967
SI JI QING	-2.4773924350738525
YE HUANG PI	-2.484367847442627
XIANG XUN	-2.4979658126831055
FENG RU	-2.5306127071380615
HEI GUO HUANG PI	-2.5486600399017334
BA JI	-2.5739994049072266
LEI GONG TENG	-2.574387788772583
LIAN YE TONG	-2.583399534225464
HENG ZHOU WU YAO	-2.5993359088897705
LUO BU MA	-2.631106376647949
TIAN YE JU	-2.644660234451294
HEI MA YI	-2.6765711307525635
SHUI FEI JI	-2.6766607761383057
DAN SHEN	-2.6952428817749023
HUI HUI DOU	-2.7068092823028564
LUO TUO HAO	-2.710692882537842
BU GU ZHI	-2.733774185180664
BAI GUO YE	-2.7361667156219482
HAI NAN YE SHAN HUA	-2.747122049331665
YANG HONG SHAN	-2.748194932937622
HONG HUA WU WEI ZI	-2.7534728050231934
SHA SHENG LA JU	-2.7663633823394775
LUAN SHU	-2.7738633155822754
ZHU HONG JUN	-2.77573299407959
FAN MU GUA YE	-2.781459093093872
FENG DU	-2.7911667823791504
SHE XIANG	-2.7919037342071533
SHAN ZHA	-2.792778253555298
MA QIAN ZI	-2.799227237701416
ZANG YAO LUO JING JIN YAO	-2.8171558380126953
BAI GUO	-2.82174015045166
QING MU XIANG	-2.8251748085021973
YOU GAN LAN	-2.8293631076812744
SHAN DOU GEN	-2.834442138671875
DUO CI LV RONG HAO	-2.8368005752563477
XIA KU CAO	-2.852618932723999
LONG KUI	-2.859157085418701
YU LING HUA	-2.860806941986084
TIAN SHAN HUA QIU	-2.8667006492614746
MI HOU LI	-2.8674283027648926
HE SHOU WU	-2.869173288345337
CAO WEN JING	-2.870518207550049
SHOU WU TENG	-2.8763973712921143
JIAN HAI LONG	-2.877349615097046
GUANG YE BA DOU	-2.889378786087036
GAN DI HUANG	-2.902961254119873
HE SHI FENG	-2.9034714698791504
DING YU JU	-2.917975425720215
FENG JIAO	-2.9225199222564697
XIA TIAN WU	-2.925506114959717
MAO DI HUANG SHU WEI CAO	-2.9394493103027344
SI MIAN MU	-2.945676326751709
HONG HUA	-2.953380823135376
JIANG HUANG	-2.958160400390625
YI MU CAO	-2.9678094387054443
LIE DANG	-2.968172311782837
KUN MING SHAN HAI TANG	-2.9697988033294678
A LI HONG	-2.9772210121154785
SHAN ZHA HUA	-2.980050563812256
SHAN HUANG PI	-2.9838647842407227
BAN XIA	-2.9895453453063965
MI HUAN JUN	-3.000091552734375
BAI PI SONG	-3.0016183853149414
JI ZI KE	-3.001843214035034
PU HUANG	-3.00313663482666
REN SHEN	-3.010826587677002
JI NEI JIN	-3.012977361679077
DUN YE JUE MING	-3.0186448097229004
FU SHOU CAO	-3.020901679992676
MAI DONG	-3.0240044593811035
JIN SI DAI	-3.0242795944213867
JIAN WEI YU	-3.02439284324646
MAO GEN	-3.0251731872558594
HUA MU PI	-3.034259080886841
HUANG LIAN	-3.046182870864868
LU RONG	-3.0467631816864014
DA HUANG	-3.0479941368103027
LING LAN	-3.0572211742401123
MANG GUO YE	-3.065889835357666
QU MAI	-3.066459894180298
GU SUI BU	-3.0685267448425293
XIANG FU	-3.0688130855560303
TIAN XIAN TENG	-3.0738770961761475
HANG FAN	-3.0755815505981445
YOU CHA GEN PI	-3.0788729190826416
WU TONG BAI PI	-3.0796918869018555
MING FAN	-3.0847129821777344
PI JIU HUA	-3.0861198902130127
YU MI XU	-3.086535692214966
XIAO XUE REN SHEN	-3.0889313220977783
XIAN DI HUANG	-3.0895395278930664
WU JIU MU GEN PI	-3.097960948944092
NAN DAN SHEN	-3.1032650470733643
JI MU	-3.104395627975464
HUANG HUA JIA ZHU TAO	-3.1044156551361084
JIN YIN HUA	-3.1044492721557617
HUI ZHU NIU NAI CAI	-3.105802059173584

ENTREZ:12393
HUAI NIU XI	-1.9644650220870972
HONG KUAI ZI	-1.970470666885376
JIN LIAN HUA	-2.106685161590576
YOU CHA GEN PI	-2.133513927459717
DANG GUI	-2.1697373390197754
WA ER TENG	-2.1740968227386475
DUN YE JUE MING	-2.2144579887390137
BU GU ZHI	-2.2242400646209717
MA QIAN ZI	-2.2331831455230713
CAO WEN JING	-2.2409579753875732
E ZHU	-2.2604498863220215
HAI NAN YE SHAN HUA	-2.276742935180664
TIAN DONG	-2.292396068572998
DAN TIAO CAO	-2.3323965072631836
CAO JUE MING	-2.343092441558838
SHOU WU TENG	-2.3448383808135986
YE MU GUA	-2.3528056144714355
SHI DIAO BAI	-2.355755567550659
CHAI HU	-2.44227933883667
GUANG XI JIU LI XIANG	-2.4457247257232666
XI MING	-2.4461541175842285
SHUI FEI JI	-2.464168071746826
JIE GU MU	-2.4645590782165527
