Aripiprazole	small molecule	HTR1D
Aripiprazole	small molecule	HTR1D
Aripiprazole	small molecule	HTR7
Aripiprazole	small molecule	HTR7
Aripiprazole	small molecule	ADRA2A
Aripiprazole	small molecule	ADRA2A
Aripiprazole	small molecule	ADRA2A
Aripiprazole	small molecule	ADRA2C
Aripiprazole	small molecule	ADRA2C
Aripiprazole	small molecule	ADRA2C
Aripiprazole	small molecule	HRH1
Aripiprazole	small molecule	Hrh1
Aripiprazole	small molecule	HTR1B
Aripiprazole	small molecule	HTR1B
Aripiprazole	small molecule	HTR1B
Aripiprazole	small molecule	HTR2C
Aripiprazole	small molecule	HTR2C
Aripiprazole	small molecule	HTR2C
Aripiprazole	small molecule	Htr2c
Aripiprazole	small molecule	HTR2C
Aripiprazole	small molecule	HTR3A
Aripiprazole	small molecule	HTR3A
Aripiprazole	small molecule	HTR3A
Aripiprazole	small molecule	HTR6
Aripiprazole	small molecule	HTR6
Aripiprazole	small molecule	ADRA2B
Aripiprazole	small molecule	ADRA2B
Aripiprazole	small molecule	ADRA2B
Aripiprazole	small molecule	HTR1E
Aripiprazole	small molecule	HTR1E
Aripiprazole	small molecule	HTR1E
Aripiprazole	small molecule	HTR2B
Aripiprazole	small molecule	HTR2B
Aripiprazole	small molecule	HTR2B
Aripiprazole	small molecule	HTR2B
Aripiprazole	small molecule	HTR5A
Aripiprazole	small molecule	ADRB1
Aripiprazole	small molecule	ADRB1
Aripiprazole	small molecule	ADRB2
Aripiprazole	small molecule	ADRB2
Aripiprazole	small molecule	HRH2
Aripiprazole	small molecule	HRH3
Aripiprazole	small molecule	HRH4
Aripiprazole	small molecule	CHRM1
Aripiprazole	small molecule	CHRM1
Aripiprazole	small molecule	CHRM2
Aripiprazole	small molecule	CHRM2
Aripiprazole	small molecule	CHRM3
Aripiprazole	small molecule	CHRM3
Aripiprazole	small molecule	CHRM4
Aripiprazole	small molecule	CHRM4
Aripiprazole	small molecule	CHRM5
Aripiprazole	small molecule	CHRM5
Aripiprazole	small molecule	OPRK1
Aripiprazole	small molecule	OPRM1
Aripiprazole	small molecule	OPRD1
Aripiprazole	small molecule	SLC6A3
Aripiprazole	small molecule	SLC6A4
Chlorprothixene	small molecule	HTR2A
Chlorprothixene	small molecule	HTR2A
Chlorprothixene	small molecule	HTR2A
Chlorprothixene	small molecule	HTR2A
Chlorprothixene	small molecule	HRH1
Chlorprothixene	small molecule	Hrh1
Chlorprothixene	small molecule	CHRM1
Chlorprothixene	small molecule	CHRM1
Chlorprothixene	small molecule	CHRM2
Chlorprothixene	small molecule	CHRM2
Chlorprothixene	small molecule	CHRM3
Chlorprothixene	small molecule	CHRM3
Chlorprothixene	small molecule	CHRM4
Chlorprothixene	small molecule	CHRM4
Chlorprothixene	small molecule	CHRM5
Chlorprothixene	small molecule	CHRM5
Epoprostenol	small molecule	P2RY12
Epoprostenol	small molecule	P2RY12
Epoprostenol	small molecule	PTGIR
Epoprostenol	small molecule	PTGIS
Gemfibrozil	small molecule	PPARA
Gemfibrozil	small molecule	SLCO1B1
Gemfibrozil	small molecule	SLC22A8
Gemfibrozil	small molecule	SLCO2B1
Gemfibrozil	small molecule	SLCO1B3
Clomipramine	small molecule	SLC6A4
Clomipramine	small molecule	HTR2A
Clomipramine	small molecule	HTR2A
Clomipramine	small molecule	HTR2A
Clomipramine	small molecule	HTR2A
Clomipramine	small molecule	HTR2B
Clomipramine	small molecule	HTR2B
Clomipramine	small molecule	HTR2B
Clomipramine	small molecule	HTR2B
Clomipramine	small molecule	HTR2C
Clomipramine	small molecule	HTR2C
Clomipramine	small molecule	HTR2C
Clomipramine	small molecule	Htr2c
Clomipramine	small molecule	HTR2C
Clomipramine	small molecule	SLC6A2
Clomipramine	small molecule	GSTP1
Clomipramine	small molecule	GSTP1
Bepridil	small molecule	CACNA1A
Bepridil	small molecule	CACNA1A
Bepridil	small molecule	CACNA1A
Bepridil	small molecule	CACNA1A
Bepridil	small molecule	CACNA1H
Bepridil	small molecule	CACNA1H
Bepridil	small molecule	CACNA1H
Bepridil	small molecule	CACNA2D2
Bepridil	small molecule	CACNA2D2
Bepridil	small molecule	ATP1A1
Bepridil	small molecule	ATP1A1
Bepridil	small molecule	KCNQ1
Bepridil	small molecule	KCNQ1
Bepridil	small molecule	CALM1
Bepridil	small molecule	KCNH2
Bepridil	small molecule	KCNH2
Bepridil	small molecule	KCNH2
Decamethonium	small molecule	CHRNA2
Decamethonium	small molecule	CHRNA2
Decamethonium	small molecule	ACHE
Decamethonium	small molecule	CHRNA4
Decamethonium	small molecule	CHRNA4
Decamethonium	small molecule	CHRNB2
Decamethonium	small molecule	CHRNB2
Alimemazine	small molecule	HRH1
Alimemazine	small molecule	Hrh1
Isocarboxazid	small molecule	MAOA
Isocarboxazid	small molecule	MAOA
Isocarboxazid	small molecule	MAOB
Isocarboxazid	small molecule	MAOB
Docetaxel	small molecule	TUBB1
Docetaxel	small molecule	BCL2
Docetaxel	small molecule	MAP2
Docetaxel	small molecule	MAP4
Docetaxel	small molecule	MAPT
Docetaxel	small molecule	NR1I2
Olsalazine	small molecule	TPMT
Olsalazine	small molecule	IFNG
Gliquidone	small molecule	ABCC8
Gliquidone	small molecule	ABCC8
Gliquidone	small molecule	KCNJ8
Gliquidone	small molecule	KCNJ8
Gliquidone	small molecule	KCNJ8
Mitiglinide	small molecule	ABCC8
Mitiglinide	small molecule	ABCC8
Mitiglinide	small molecule	PPARG
Ergometrine	small molecule	ADRA1A
Ergometrine	small molecule	ADRA1A
Ergometrine	small molecule	ADRA1A
Dasatinib	small molecule	ABL1
Dasatinib	small molecule	SRC
Dasatinib	small molecule	EPHA2
Dasatinib	small molecule	LCK
Dasatinib	small molecule	YES1
Dasatinib	small molecule	KIT
Dasatinib	small molecule	PDGFRB
Dasatinib	small molecule	STAT5B
Dasatinib	small molecule	ABL2
Dasatinib	small molecule	FYN
Dasatinib	small molecule	BTK
Dasatinib	small molecule	NR4A3
Dasatinib	small molecule	BCR
Dasatinib	small molecule	CSK
Dasatinib	small molecule	EPHA5
Dasatinib	small molecule	EPHB4
Dasatinib	small molecule	FGR
Dasatinib	small molecule	FRK
Dasatinib	small molecule	HSPA8
Dasatinib	small molecule	LYN
Dasatinib	small molecule	ZAK
Dasatinib	small molecule	MAPK14
Dasatinib	small molecule	MAPK14
Dasatinib	small molecule	PPAT
Dasatinib	small molecule	purF
Dasatinib	small molecule	purF
Lisdexamfetamine	small molecule	TAAR1
Retapamulin	small molecule	rplC
Eculizumab	biotech	C5
Lapatinib	small molecule	EGFR
Lapatinib	small molecule	ERBB2
Desonide	small molecule	NR3C1
Sitagliptin	small molecule	DPP4
Decitabine	small molecule	DNMT1
Decitabine	small molecule	DNMT3A
Decitabine	small molecule	DNMT3B
Telbivudine	small molecule	P
Telbivudine	small molecule	P
Telbivudine	small molecule	nan
Paliperidone	small molecule	HTR2A
Paliperidone	small molecule	HTR2A
Paliperidone	small molecule	HTR2A
Paliperidone	small molecule	HTR2A
Paliperidone	small molecule	HRH1
Paliperidone	small molecule	Hrh1
Paliperidone	small molecule	ADRA1A
Paliperidone	small molecule	ADRA1A
Paliperidone	small molecule	ADRA1A
Paliperidone	small molecule	ADRA1B
Paliperidone	small molecule	ADRA1B
Paliperidone	small molecule	ADRA1B
Paliperidone	small molecule	HTR1D
Paliperidone	small molecule	HTR1D
Paliperidone	small molecule	HTR1D
Paliperidone	small molecule	HTR2C
Paliperidone	small molecule	HTR2C
Paliperidone	small molecule	HTR2C
Paliperidone	small molecule	Htr2c
Paliperidone	small molecule	HTR2C
Paliperidone	small molecule	ADRA2A
Paliperidone	small molecule	ADRA2A
Paliperidone	small molecule	ADRA2A
Paliperidone	small molecule	ADRA2B
Paliperidone	small molecule	ADRA2B
Paliperidone	small molecule	ADRA2B
Paliperidone	small molecule	ADRA2C
Paliperidone	small molecule	ADRA2C
Paliperidone	small molecule	ADRA2C
Paliperidone	small molecule	HTR1A
Paliperidone	small molecule	HTR1A
Paliperidone	small molecule	HTR1A
Paliperidone	small molecule	HTR7
Paliperidone	small molecule	HTR7
Sunitinib	small molecule	PDGFRB
Sunitinib	small molecule	FLT1
Sunitinib	small molecule	KIT
Sunitinib	small molecule	KDR
Sunitinib	small molecule	FLT4
Sunitinib	small molecule	FLT3
Sunitinib	small molecule	CSF1R
Sunitinib	small molecule	PDGFRA
Panitumumab	biotech	EGFR
Ranibizumab	biotech	VEGFA
Idursulfase	biotech	PLIN3
Alglucosidase alfa	biotech	M6PR
Varenicline	small molecule	CHRNA4
Varenicline	small molecule	CHRNA4
Varenicline	small molecule	CHRNA7
Varenicline	small molecule	CHRNA7
Varenicline	small molecule	CHRNA3
Varenicline	small molecule	CHRNA3
Varenicline	small molecule	CHRNA6
Varenicline	small molecule	CHRNA6
Varenicline	small molecule	CHRNB2
Varenicline	small molecule	CHRNB2
Arformoterol	small molecule	ADRB2
Arformoterol	small molecule	ADRB2
Hydralazine	small molecule	AOC3
Hydralazine	small molecule	P4HA1
Hydralazine	small molecule	HIF1A
Exenatide	biotech	GLP1R
Mecasermin	biotech	IGF1R
Mecasermin	biotech	IGFBP3
Mecasermin	biotech	INSR
Mecasermin	biotech	IGF2R
Pramlintide	small molecule	CALCR
Pramlintide	small molecule	RAMP1
Pramlintide	small molecule	RAMP2
Pramlintide	small molecule	RAMP3
Galsulfase	biotech	PLIN3
Nelarabine	small molecule	POLA1
Abatacept	biotech	CD80
Abatacept	biotech	CD86
Carbetocin	small molecule	OXTR
Lumiracoxib	small molecule	PTGS2
Lumiracoxib	small molecule	PTGS2
Lumiracoxib	small molecule	PTGS1
Lumiracoxib	small molecule	PTGS1
Tetracosactide	small molecule	MC2R
Corticotropin	biotech	MC2R
Corticotropin	biotech	CRH
Fenoterol	small molecule	ADRB2
Fenoterol	small molecule	ADRB2
Fenoterol	small molecule	ADRB1
Fenoterol	small molecule	ADRB1
Fenoterol	small molecule	ADRB3
Fenoterol	small molecule	ADRB3
Glisoxepide	small molecule	KCNJ8
Glisoxepide	small molecule	KCNJ8
Glisoxepide	small molecule	KCNJ8
Pirbuterol	small molecule	ADRB2
Pirbuterol	small molecule	ADRB2
Pirbuterol	small molecule	ADRB1
Pirbuterol	small molecule	ADRB1
Bevantolol	small molecule	ADRB1
Bevantolol	small molecule	ADRB1
Bevantolol	small molecule	ADRB2
Bevantolol	small molecule	ADRB2
Bevantolol	small molecule	ADRA1A
Bevantolol	small molecule	ADRA1A
Bevantolol	small molecule	ADRA1A
Glucosamine	small molecule	IFNG
Glucosamine	small molecule	RELA
Glucosamine	small molecule	RELA
Practolol	small molecule	ADRB1
Practolol	small molecule	ADRB1
Sulfacytine	small molecule	folP
Sulfacytine	small molecule	folP1
Sulfacytine	small molecule	folP1
Sulfacytine	small molecule	folP
Sulfadoxine	small molecule	nan
Sulfadoxine	small molecule	nan
Rolitetracycline	small molecule	rpsI
Rolitetracycline	small molecule	rpsI
Rolitetracycline	small molecule	rpsI
Oxtriphylline	small molecule	ADORA2A
Oxtriphylline	small molecule	ADORA1
Oxtriphylline	small molecule	HDAC2
Oxtriphylline	small molecule	HDAC2
Insulin aspart	biotech	INSR
Insulin aspart	biotech	IGF1R
Insulin detemir	biotech	INSR
Insulin detemir	biotech	IGF1R
Insulin glulisine	biotech	INSR
Insulin glulisine	biotech	IGF1R
Fosphenytoin	small molecule	SCN5A
Fosphenytoin	small molecule	SCN5A
Fosphenytoin	small molecule	SCN5A
Josamycin	small molecule	rplD
Josamycin	small molecule	rplD
Josamycin	small molecule	rplD
Polythiazide	small molecule	SLC12A3
Quinethazone	small molecule	CA1
Quinethazone	small molecule	CA1
Quinethazone	small molecule	CA2
Quinethazone	small molecule	CA2
Quinethazone	small molecule	SLC12A1
Quinethazone	small molecule	SLC12A2
Quinethazone	small molecule	SLC12A3
Cefamandole	small molecule	mrdA
Cefamandole	small molecule	mrdA
Cefamandole	small molecule	penA
Cefamandole	small molecule	pbpA
Cefamandole	small molecule	pbp2
Cefamandole	small molecule	pbpA
Cefamandole	small molecule	mrdA
Cefamandole	small molecule	mecA
Cefazolin	small molecule	pbpA
Cefazolin	small molecule	mrcA
Cefazolin	small molecule	ponA
Cefazolin	small molecule	mrcA
Cefazolin	small molecule	pbpA
Cefazolin	small molecule	mrcA
Cefazolin	small molecule	mrcB
Cefazolin	small molecule	ponB
Cefazolin	small molecule	pbp1b
Cefazolin	small molecule	mrcB
Cefazolin	small molecule	pbpC
Cefazolin	small molecule	mrdA
Cefazolin	small molecule	mrdA
Cefazolin	small molecule	penA
Cefazolin	small molecule	pbpA
Cefazolin	small molecule	pbp2
Cefazolin	small molecule	pbpA
Cefazolin	small molecule	mrdA
Cefazolin	small molecule	mecA
Cefazolin	small molecule	ftsI
Cefazolin	small molecule	ftsI
Cefazolin	small molecule	ftsI
Cefazolin	small molecule	PON1
Cefazolin	small molecule	IL15
Cefazolin	small molecule	IL2
Cefonicid	small molecule	pbpA
Cefonicid	small molecule	mrcA
Cefonicid	small molecule	ponA
Cefonicid	small molecule	mrcA
Cefonicid	small molecule	pbpA
Cefonicid	small molecule	mrcA
Cefonicid	small molecule	ftsI
Cefonicid	small molecule	ftsI
Cefonicid	small molecule	ftsI
Cefonicid	small molecule	mrcB
Cefonicid	small molecule	ponB
Cefonicid	small molecule	pbp1b
Cefonicid	small molecule	mrcB
Cefonicid	small molecule	dacB
Cefonicid	small molecule	dacB
Cefonicid	small molecule	mrdA
Cefonicid	small molecule	mrdA
Cefonicid	small molecule	penA
Cefonicid	small molecule	pbpA
Cefonicid	small molecule	pbp2
Cefonicid	small molecule	pbpA
Cefonicid	small molecule	mrdA
Cefonicid	small molecule	mecA
Cefoperazone	small molecule	ftsI
Cefoperazone	small molecule	ftsI
Cefoperazone	small molecule	ftsI
Cefoperazone	small molecule	mrcB
Cefoperazone	small molecule	ponB
Cefoperazone	small molecule	pbp1b
Cefoperazone	small molecule	mrcB
Cefoperazone	small molecule	mrdA
Cefoperazone	small molecule	mrdA
Cefoperazone	small molecule	penA
Cefoperazone	small molecule	pbpA
Cefoperazone	small molecule	pbp2
Cefoperazone	small molecule	pbpA
Cefoperazone	small molecule	mrdA
Cefoperazone	small molecule	mecA
Cefoperazone	small molecule	pbpA
Cefoperazone	small molecule	mrcA
Cefoperazone	small molecule	ponA
Cefoperazone	small molecule	mrcA
Cefoperazone	small molecule	pbpA
Cefoperazone	small molecule	mrcA
Cefoperazone	small molecule	mrcB
Cefoperazone	small molecule	ponB
Cefoperazone	small molecule	pbp1b
Cefoperazone	small molecule	mrcB
Cefoperazone	small molecule	dacC
Cefoperazone	small molecule	dacC
Cefoperazone	small molecule	pbpA
Cefoperazone	small molecule	mrcA
Cefoperazone	small molecule	ponA
Cefoperazone	small molecule	mrcA
Cefoperazone	small molecule	pbpA
Cefoperazone	small molecule	mrcA
Cefoperazone	small molecule	dacA
Cefoperazone	small molecule	dacA
Cefoperazone	small molecule	dacA
Cefoperazone	small molecule	dacB
Cefoperazone	small molecule	dacB
Cefotetan	small molecule	pbpC
Cefotetan	small molecule	pbp3
Cefotetan	small molecule	pbp3
Cefotetan	small molecule	pbpC
Cefoxitin	small molecule	dacC
Cefoxitin	small molecule	dacC
Cefoxitin	small molecule	dacA
Cefoxitin	small molecule	dacA
Cefoxitin	small molecule	dacA
Cefoxitin	small molecule	pbpG
Cefoxitin	small molecule	dacB
Cefoxitin	small molecule	dacB
Cefoxitin	small molecule	pbpA
Cefoxitin	small molecule	mrcA
Cefoxitin	small molecule	ponA
Cefoxitin	small molecule	mrcA
Cefoxitin	small molecule	pbpA
Cefoxitin	small molecule	mrcA
Cefoxitin	small molecule	mrcB
Cefoxitin	small molecule	ponB
Cefoxitin	small molecule	pbp1b
Cefoxitin	small molecule	mrcB
Cefoxitin	small molecule	ftsI
Cefoxitin	small molecule	ftsI
Cefoxitin	small molecule	ftsI
Cefoxitin	small molecule	pbpC
Cefoxitin	small molecule	pbp3
Cefoxitin	small molecule	pbp3
Cefoxitin	small molecule	pbpC
Cefoxitin	small molecule	pbp1b
Cefoxitin	small molecule	pbp2a
Cefoxitin	small molecule	pbpA
Cefoxitin	small molecule	mrcA
Cefoxitin	small molecule	ponA
Cefoxitin	small molecule	mrcA
Cefoxitin	small molecule	pbpA
Cefoxitin	small molecule	mrcA
Cefoxitin	small molecule	penA
Cefoxitin	small molecule	penA
Ceftizoxime	small molecule	pbpA
Ceftizoxime	small molecule	mrcA
Ceftizoxime	small molecule	ponA
Ceftizoxime	small molecule	mrcA
Ceftizoxime	small molecule	pbpA
Ceftizoxime	small molecule	mrcA
Ceftizoxime	small molecule	mrcB
Ceftizoxime	small molecule	ponB
Ceftizoxime	small molecule	pbp1b
Ceftizoxime	small molecule	mrcB
Ceftizoxime	small molecule	dacC
Ceftizoxime	small molecule	dacC
Cefradine	small molecule	pbpA
Cefradine	small molecule	mrcA
Cefradine	small molecule	ponA
Cefradine	small molecule	mrcA
Cefradine	small molecule	pbpA
Cefradine	small molecule	mrcA
Metocurine	small molecule	CHRNA2
Metocurine	small molecule	CHRNA2
Metocurine	small molecule	CHRM2
Metocurine	small molecule	CHRM2
Pancuronium	small molecule	CHRNA2
Pancuronium	small molecule	CHRNA2
Pancuronium	small molecule	CHRM2
Pancuronium	small molecule	CHRM2
Pancuronium	small molecule	CHRM3
Pancuronium	small molecule	CHRM3
Pipecuronium	small molecule	CHRNA2
Pipecuronium	small molecule	CHRNA2
Pipecuronium	small molecule	CHRM2
Pipecuronium	small molecule	CHRM2
Pipecuronium	small molecule	CHRM3
Pipecuronium	small molecule	CHRM3
Vecuronium	small molecule	CHRNA2
Vecuronium	small molecule	CHRNA2
Cilazapril	small molecule	ACE
Dihydroquinidine barbiturate	small molecule	GABRA1
Dihydroquinidine barbiturate	small molecule	GABRA1
Dihydroquinidine barbiturate	small molecule	GABRA1
Forasartan	small molecule	AGTR1
Potassium cation	small molecule	ATP1A1
Potassium cation	small molecule	ATP1A1
Quinidine barbiturate	small molecule	GABRA1
Quinidine barbiturate	small molecule	GABRA1
Quinidine barbiturate	small molecule	GABRA1
Quinidine barbiturate	small molecule	GABRA2
Quinidine barbiturate	small molecule	GABRA2
Quinidine barbiturate	small molecule	GABRA2
Quinidine barbiturate	small molecule	SCN5A
Quinidine barbiturate	small molecule	SCN5A
Quinidine barbiturate	small molecule	SCN5A
Quinidine barbiturate	small molecule	KCNK1
Quinidine barbiturate	small molecule	GRIA2
Saprisartan	small molecule	AGTR1
Spirapril	small molecule	ACE
Tasosartan	small molecule	AGTR1
Tasosartan	small molecule	AGTR2
Amobarbital	small molecule	GABRA1
Amobarbital	small molecule	GABRA1
Amobarbital	small molecule	GABRA1
Amobarbital	small molecule	GABRA2
Amobarbital	small molecule	GABRA2
Amobarbital	small molecule	GABRA2
Amobarbital	small molecule	GABRA3
Amobarbital	small molecule	GABRA3
Amobarbital	small molecule	GABRA3
Amobarbital	small molecule	GABRA4
Amobarbital	small molecule	GABRA4
Amobarbital	small molecule	GABRA5
Amobarbital	small molecule	GABRA5
Amobarbital	small molecule	GABRA5
Amobarbital	small molecule	GABRA6
Amobarbital	small molecule	GABRA6
Amobarbital	small molecule	CHRNA4
Amobarbital	small molecule	CHRNA4
Amobarbital	small molecule	CHRNA7
Amobarbital	small molecule	CHRNA7
Amobarbital	small molecule	GRIA2
Aprobarbital	small molecule	GABRA1
Aprobarbital	small molecule	GABRA1
Aprobarbital	small molecule	GABRA1
Aprobarbital	small molecule	GABRA2
Aprobarbital	small molecule	GABRA2
Aprobarbital	small molecule	GABRA2
Aprobarbital	small molecule	GABRA3
Aprobarbital	small molecule	GABRA3
Aprobarbital	small molecule	GABRA3
Aprobarbital	small molecule	GABRA4
Aprobarbital	small molecule	GABRA4
Aprobarbital	small molecule	GABRA5
Aprobarbital	small molecule	GABRA5
Aprobarbital	small molecule	GABRA5
Aprobarbital	small molecule	GABRA6
Aprobarbital	small molecule	GABRA6
Aprobarbital	small molecule	CHRNA4
Aprobarbital	small molecule	CHRNA4
Aprobarbital	small molecule	CHRNA7
Aprobarbital	small molecule	CHRNA7
Aprobarbital	small molecule	GRIA2
Butobarbital	small molecule	GABRA1
Butobarbital	small molecule	GABRA1
Butobarbital	small molecule	GABRA1
Butobarbital	small molecule	GABRA2
Butobarbital	small molecule	GABRA2
Butobarbital	small molecule	GABRA2
Butobarbital	small molecule	GABRA3
Butobarbital	small molecule	GABRA3
Butobarbital	small molecule	GABRA3
Butobarbital	small molecule	GABRA4
Butobarbital	small molecule	GABRA4
Butobarbital	small molecule	GABRA5
Butobarbital	small molecule	GABRA5
Butobarbital	small molecule	GABRA5
Butobarbital	small molecule	GABRA6
Butobarbital	small molecule	GABRA6
Butobarbital	small molecule	CHRNA4
Butobarbital	small molecule	CHRNA4
Butobarbital	small molecule	CHRNA7
Butobarbital	small molecule	CHRNA7
Butobarbital	small molecule	GRIA2
Heptabarbital	small molecule	GABRA1
Heptabarbital	small molecule	GABRA1
Heptabarbital	small molecule	GABRA1
Heptabarbital	small molecule	GABRA2
Heptabarbital	small molecule	GABRA2
Heptabarbital	small molecule	GABRA2
Heptabarbital	small molecule	GABRA3
Heptabarbital	small molecule	GABRA3
Heptabarbital	small molecule	GABRA3
Heptabarbital	small molecule	GABRA4
Heptabarbital	small molecule	GABRA4
Heptabarbital	small molecule	GABRA5
Heptabarbital	small molecule	GABRA5
Heptabarbital	small molecule	GABRA5
Heptabarbital	small molecule	GABRA6
Heptabarbital	small molecule	GABRA6
Heptabarbital	small molecule	CHRNA4
Heptabarbital	small molecule	CHRNA4
Heptabarbital	small molecule	CHRNA7
Heptabarbital	small molecule	CHRNA7
Heptabarbital	small molecule	GRIA2
Hexobarbital	small molecule	GABRA1
Hexobarbital	small molecule	GABRA1
Hexobarbital	small molecule	GABRA1
Hexobarbital	small molecule	GABRA2
Hexobarbital	small molecule	GABRA2
Hexobarbital	small molecule	GABRA2
Hexobarbital	small molecule	GABRA3
Hexobarbital	small molecule	GABRA3
Hexobarbital	small molecule	GABRA3
Hexobarbital	small molecule	GABRA4
Hexobarbital	small molecule	GABRA4
Hexobarbital	small molecule	GABRA5
Hexobarbital	small molecule	GABRA5
Hexobarbital	small molecule	GABRA5
Hexobarbital	small molecule	GABRA6
Hexobarbital	small molecule	GABRA6
Hexobarbital	small molecule	CHRNA4
Hexobarbital	small molecule	CHRNA4
Hexobarbital	small molecule	CHRNA7
Hexobarbital	small molecule	CHRNA7
Hexobarbital	small molecule	GRIA2
Lithium cation	small molecule	GSK3B
Lithium cation	small molecule	IMPA1
Lithium cation	small molecule	IMPA2
Lithium cation	small molecule	GRIA3
Penbutolol	small molecule	ADRB1
Penbutolol	small molecule	ADRB1
Penbutolol	small molecule	ADRB2
Penbutolol	small molecule	ADRB2
Penbutolol	small molecule	HTR1A
Penbutolol	small molecule	HTR1A
Penbutolol	small molecule	HTR1A
Penbutolol	small molecule	HTR1B
Penbutolol	small molecule	HTR1B
Penbutolol	small molecule	HTR1B
Ephedra sinica root	biotech	SLC6A3
Ephedra sinica root	biotech	SLC6A2
Ephedra sinica root	biotech	ADRA2A
Ephedra sinica root	biotech	ADRA2A
Ephedra sinica root	biotech	ADRA2A
Ephedra sinica root	biotech	ADRA2B
Ephedra sinica root	biotech	ADRA2B
Ephedra sinica root	biotech	ADRA2B
Ephedra sinica root	biotech	ADRA2C
Ephedra sinica root	biotech	ADRA2C
Ephedra sinica root	biotech	ADRA2C
Ephedra sinica root	biotech	MAOA
Ephedra sinica root	biotech	MAOA
Ephedra sinica root	biotech	MAOB
Ephedra sinica root	biotech	MAOB
Ephedra sinica root	biotech	ADRB1
Ephedra sinica root	biotech	ADRB1
Ephedra sinica root	biotech	ADRB2
Ephedra sinica root	biotech	ADRB2
Ephedra sinica root	biotech	ADRB3
Ephedra sinica root	biotech	ADRB3
Ephedra sinica root	biotech	SLC6A4
Ephedra sinica root	biotech	SLC18A2
Ephedra sinica root	biotech	SLC18A1
Ephedrine	small molecule	SLC6A2
Ephedrine	small molecule	ADRA1A
Ephedrine	small molecule	ADRA1A
Ephedrine	small molecule	ADRA1A
Ephedrine	small molecule	ADRB1
Ephedrine	small molecule	ADRB1
Ephedrine	small molecule	ADRB2
Ephedrine	small molecule	ADRB2
Procaterol	small molecule	ADRB2
Procaterol	small molecule	ADRB2
Rasagiline	small molecule	MAOB
Rasagiline	small molecule	MAOB
Rasagiline	small molecule	BCL2
Quinupristin	small molecule	rplJ
Quinupristin	small molecule	rplV
Quinupristin	small molecule	rplV
Aluminium	small molecule	TF
Aluminium	small molecule	ATP1A1
Aluminium	small molecule	ATP1A1
Aluminium	small molecule	KLK1
Aluminium	small molecule	APP
Calcium	small molecule	CACNA1C
Calcium	small molecule	CACNA1C
Calcium	small molecule	CACNA1C
Calcium	small molecule	CACNA1C
Calcium	small molecule	ATP2C1
Calcium	small molecule	ATP2C1
Calcium	small molecule	S100B
Calcium	small molecule	CAST
Calcium	small molecule	COMP
Calcium	small molecule	CALM1
Calcium	small molecule	AOC1
Calcium	small molecule	S100A13
Calcium	small molecule	S100A8
Calcium	small molecule	S100A9
Calcium	small molecule	S100A2
Calcium	small molecule	CP
Calcium	small molecule	BMP4
Calcium	small molecule	MGP
Calcium	small molecule	PCDH19
Calcium	small molecule	PDCD6
Aluminium monostearate	small molecule	VDAC1
Aluminium monostearate	small molecule	VDAC2
Aluminium monostearate	small molecule	VDAC3
Magnesium cation	small molecule	ATP1A1
Magnesium cation	small molecule	ATP1A1
Cortisone acetate	small molecule	NR3C1
Cortisone acetate	small molecule	ANXA1
Ginkgo biloba	biotech	SLC6A2
Ginkgo biloba	biotech	GLRA1
Ginkgo biloba	biotech	GLRA1
Ginkgo biloba	biotech	GLRA1
Ginkgo biloba	biotech	GABRA1
Ginkgo biloba	biotech	GABRA1
Ginkgo biloba	biotech	GABRA1
Ginkgo biloba	biotech	GABRB2
Ginkgo biloba	biotech	GABRB2
Ginkgo biloba	biotech	GABRG2
Ginkgo biloba	biotech	GABRG2
Ginkgo biloba	biotech	GABRG2
Ginkgo biloba	biotech	MAOA
Ginkgo biloba	biotech	MAOA
Glymidine	small molecule	KCNJ1
Glymidine	small molecule	KCNJ1
Glymidine	small molecule	ABCC8
Glymidine	small molecule	ABCC8
Paramethasone	small molecule	NR3C1
Mibefradil	small molecule	CACNA1G
Mibefradil	small molecule	CACNA1G
Mibefradil	small molecule	CACNA1G
Mibefradil	small molecule	CACNA1H
Mibefradil	small molecule	CACNA1H
Mibefradil	small molecule	CACNA1H
Mibefradil	small molecule	CACNA1C
Mibefradil	small molecule	CACNA1C
Mibefradil	small molecule	CACNA1C
Mibefradil	small molecule	CACNA1C
Mibefradil	small molecule	CACNA1D
Mibefradil	small molecule	CACNA1D
Mibefradil	small molecule	CACNA1D
Mibefradil	small molecule	CACNA1D
Mibefradil	small molecule	CACNA1F
Mibefradil	small molecule	CACNA1F
Mibefradil	small molecule	CACNA1F
Mibefradil	small molecule	CACNA1F
Mibefradil	small molecule	CACNA1I
Mibefradil	small molecule	CACNA1I
Mibefradil	small molecule	CACNA1I
Mibefradil	small molecule	CACNA1S
Mibefradil	small molecule	CACNA1S
Mibefradil	small molecule	CACNA1S
Mibefradil	small molecule	CACNA1S
Mibefradil	small molecule	CACNB1
Mibefradil	small molecule	CACNB1
Mibefradil	small molecule	CACNB1
Mibefradil	small molecule	CACNB1
Mibefradil	small molecule	CACNB2
Mibefradil	small molecule	CACNB2
Mibefradil	small molecule	CACNB2
Mibefradil	small molecule	CACNB2
Mibefradil	small molecule	CACNB3
Mibefradil	small molecule	CACNB3
Mibefradil	small molecule	CACNB3
Mibefradil	small molecule	CACNB3
Mibefradil	small molecule	CACNB4
Mibefradil	small molecule	CACNB4
